Currency,Date,"Exchange Rate"
ZAR,2024-12-12,16.4114
ZAR,2024-12-11,16.3327
ZAR,2024-12-10,16.3072
ZAR,2024-12-09,16.1101
ZAR,2024-12-06,16.0868
ZAR,2024-12-05,15.9950
ZAR,2024-12-04,16.0209
ZAR,2024-12-03,15.9741
ZAR,2024-12-02,16.0212
ZAR,2024-11-29,16.0934
ZAR,2024-11-28,15.9903
ZAR,2024-11-27,16.0151
ZAR,2024-11-26,16.0503
ZAR,2024-11-25,16.1445
ZAR,2024-11-22,16.0880
ZAR,2024-11-21,16.0674
ZAR,2024-11-20,16.1172
ZAR,2024-11-19,16.2437
ZAR,2024-11-18,16.1280
ZAR,2024-11-14,16.0019
ZAR,2024-11-13,16.1620
ZAR,2024-11-12,16.3032
ZAR,2024-11-11,16.6006
ZAR,2024-11-08,16.8718
ZAR,2024-11-07,16.6096
ZAR,2024-11-06,16.6073
ZAR,2024-11-05,16.7455
ZAR,2024-11-04,16.7007
ZAR,2024-11-01,16.6654
ZAR,2024-10-30,16.6268
ZAR,2024-10-29,16.5789
ZAR,2024-10-28,16.5951
ZAR,2024-10-25,16.6357
ZAR,2024-10-24,16.4717
ZAR,2024-10-23,16.7181
ZAR,2024-10-22,16.6418
ZAR,2024-10-21,16.6544
ZAR,2024-10-18,16.5967
ZAR,2024-10-16,16.6554
ZAR,2024-10-15,16.6742
ZAR,2024-10-14,16.7460
ZAR,2024-10-11,16.7430
ZAR,2024-10-10,16.5992
ZAR,2024-10-09,16.6883
ZAR,2024-10-08,16.8287
ZAR,2024-10-07,16.8266
ZAR,2024-10-04,16.9358
ZAR,2024-10-03,16.9607
ZAR,2024-10-02,17.0196
ZAR,2024-10-01,17.1893
ZAR,2024-09-30,17.4841
ZAR,2024-09-27,17.4048
ZAR,2024-09-26,17.5155
ZAR,2024-09-25,17.5812
ZAR,2024-09-24,17.5443
ZAR,2024-09-23,17.5130
ZAR,2024-09-20,17.3925
ZAR,2024-09-19,17.3160
ZAR,2024-09-18,17.1259
ZAR,2024-09-13,17.0284
ZAR,2024-09-12,16.7764
ZAR,2024-09-11,16.7740
ZAR,2024-09-10,16.7634
ZAR,2024-09-09,16.7484
ZAR,2024-09-06,16.8785
ZAR,2024-09-05,16.7409
ZAR,2024-09-04,16.6347
ZAR,2024-09-03,16.7686
ZAR,2024-09-02,16.7662
ZAR,2024-08-30,16.9057
ZAR,2024-08-29,16.8767
ZAR,2024-08-28,16.9626
ZAR,2024-08-27,16.9725
ZAR,2024-08-26,16.9657
ZAR,2024-08-23,16.7354
ZAR,2024-08-22,16.7720
ZAR,2024-08-21,16.8062
ZAR,2024-08-20,16.8415
ZAR,2024-08-16,16.6123
ZAR,2024-08-15,16.5692
ZAR,2024-08-14,16.5094
ZAR,2024-08-13,16.4272
ZAR,2024-08-12,16.4147
ZAR,2024-08-09,16.4247
ZAR,2024-08-08,16.4319
ZAR,2024-08-07,16.4191
ZAR,2024-08-06,16.3306
ZAR,2024-08-05,16.4621
ZAR,2024-08-02,16.5318
ZAR,2024-08-01,16.6149
ZAR,2024-07-31,16.5208
ZAR,2024-07-30,16.4085
ZAR,2024-07-29,16.5898
ZAR,2024-07-26,16.5778
ZAR,2024-07-25,16.5061
ZAR,2024-07-24,16.5141
ZAR,2024-07-23,16.6395
ZAR,2024-07-22,16.6409
ZAR,2024-07-19,16.6273
ZAR,2024-07-18,16.6921
ZAR,2024-07-17,16.8022
ZAR,2024-07-16,16.5598
ZAR,2024-07-15,16.8007
ZAR,2024-07-12,16.8512
ZAR,2024-07-11,16.7606
ZAR,2024-07-10,16.7580
ZAR,2024-07-09,16.7904
ZAR,2024-07-08,16.7813
ZAR,2024-07-05,16.6838
ZAR,2024-07-04,16.5089
ZAR,2024-07-03,16.3241
ZAR,2024-07-02,16.6366
ZAR,2024-07-01,16.9139
ZAR,2024-06-28,16.5369
ZAR,2024-06-27,16.8142
ZAR,2024-06-26,16.7554
ZAR,2024-06-25,16.8650
ZAR,2024-06-24,16.9524
ZAR,2024-06-20,17.0036
ZAR,2024-06-19,16.8749
ZAR,2024-06-18,16.6192
ZAR,2024-06-14,16.4968
ZAR,2024-06-13,16.5157
ZAR,2024-06-12,16.3537
ZAR,2024-06-11,16.1602
ZAR,2024-06-10,16.0346
ZAR,2024-06-07,15.9750
ZAR,2024-06-06,15.9907
ZAR,2024-06-05,16.1703
ZAR,2024-06-04,16.2827
ZAR,2024-06-03,16.1169
ZAR,2024-05-31,16.1110
ZAR,2024-05-30,16.3336
ZAR,2024-05-29,16.4582
ZAR,2024-05-28,16.3613
ZAR,2024-05-27,16.2852
ZAR,2024-05-22,16.6113
ZAR,2024-05-21,16.4707
ZAR,2024-05-20,16.5105
ZAR,2024-05-17,16.5449
ZAR,2024-05-16,16.5254
ZAR,2024-05-15,16.3571
ZAR,2024-05-14,16.3240
ZAR,2024-05-13,16.2022
ZAR,2024-05-10,16.1387
ZAR,2024-05-09,16.0733
ZAR,2024-05-08,16.1437
ZAR,2024-05-07,16.0885
ZAR,2024-05-06,16.0388
ZAR,2024-05-03,16.0001
ZAR,2024-05-02,16.0310
ZAR,2024-04-30,15.8916
ZAR,2024-04-29,15.7696
ZAR,2024-04-26,15.6270
ZAR,2024-04-25,15.5509
ZAR,2024-04-24,15.7881
ZAR,2024-04-22,15.8423
ZAR,2024-04-19,15.5796
ZAR,2024-04-18,15.8487
ZAR,2024-04-17,15.7703
ZAR,2024-04-16,15.6903
ZAR,2024-04-15,15.8481
ZAR,2024-04-10,16.1832
ZAR,2024-04-09,16.0567
ZAR,2024-04-08,16.0253
ZAR,2024-04-05,15.9803
ZAR,2024-04-04,16.0628
ZAR,2024-04-03,15.9535
ZAR,2024-04-02,15.8504
ZAR,2024-04-01,15.9221
ZAR,2024-03-28,15.9138
ZAR,2024-03-27,15.9017
ZAR,2024-03-26,16.0484
ZAR,2024-03-25,16.0334
ZAR,2024-03-22,16.0784
ZAR,2024-03-21,16.3004
ZAR,2024-03-20,16.0690
ZAR,2024-03-19,16.0751
ZAR,2024-03-18,16.2718
ZAR,2024-03-15,16.2794
ZAR,2024-03-14,16.4803
ZAR,2024-03-13,16.4029
ZAR,2024-03-12,16.4241
ZAR,2024-03-11,16.3680
ZAR,2024-03-07,16.3334
ZAR,2024-03-06,16.2320
ZAR,2024-03-05,16.1657
ZAR,2024-03-04,16.1736
ZAR,2024-03-01,16.1697
ZAR,2024-02-29,16.1089
ZAR,2024-02-28,16.2710
ZAR,2024-02-27,16.0891
ZAR,2024-02-26,16.0997
ZAR,2024-02-22,16.4552
ZAR,2024-02-21,16.5141
ZAR,2024-02-20,16.4557
ZAR,2024-02-19,16.5430
ZAR,2024-02-16,16.4917
ZAR,2024-02-15,16.4160
ZAR,2024-02-14,16.3943
ZAR,2024-02-13,16.5468
ZAR,2024-02-12,16.4446
ZAR,2024-02-09,16.5436
ZAR,2024-02-08,16.5892
ZAR,2024-02-07,16.6916
ZAR,2024-02-06,16.3929
ZAR,2024-02-05,16.4444
ZAR,2024-02-02,16.9019
ZAR,2024-02-01,16.9536
ZAR,2024-01-31,16.8655
ZAR,2024-01-30,16.8922
ZAR,2024-01-29,16.9010
ZAR,2024-01-26,16.9182
ZAR,2024-01-24,16.7949
ZAR,2024-01-23,16.7099
ZAR,2024-01-22,16.8374
ZAR,2024-01-19,16.9634
ZAR,2024-01-18,16.8848
ZAR,2024-01-17,16.9520
ZAR,2024-01-16,17.1889
ZAR,2024-01-12,17.3451
ZAR,2024-01-11,17.3098
ZAR,2024-01-10,17.2751
ZAR,2024-01-09,17.3572
ZAR,2024-01-08,17.2360
ZAR,2024-01-05,17.2579
ZAR,2024-01-04,17.2096
ZAR,2024-01-03,17.2738
ZAR,2024-01-02,17.6448
ZAR,2024-01-01,17.7074
ZAR,2023-12-29,17.4764
ZAR,2023-12-28,17.6519
ZAR,2023-12-27,17.5058
ZAR,2023-12-22,17.7387
ZAR,2023-12-21,17.8872
ZAR,2023-12-20,17.8432
ZAR,2023-12-19,17.5866
ZAR,2023-12-18,17.8768
ZAR,2023-12-15,17.8295
ZAR,2023-12-14,17.5675
ZAR,2023-12-13,17.2340
ZAR,2023-12-12,17.1657
ZAR,2023-12-11,17.1968
ZAR,2023-12-08,17.4168
ZAR,2023-12-07,17.2443
ZAR,2023-12-06,17.3126
ZAR,2023-12-05,17.4343
ZAR,2023-12-04,17.5989
ZAR,2023-12-01,17.4032
ZAR,2023-11-30,17.5740
ZAR,2023-11-29,17.7596
ZAR,2023-11-28,17.6697
ZAR,2023-11-27,17.4591
ZAR,2023-11-24,17.4554
ZAR,2023-11-23,17.4212
ZAR,2023-11-22,17.6255
ZAR,2023-11-21,17.9362
ZAR,2023-11-20,17.9151
ZAR,2023-11-17,17.8422
ZAR,2023-11-16,17.9932
ZAR,2023-11-15,17.9407
ZAR,2023-11-14,17.4563
ZAR,2023-11-13,17.4575
ZAR,2023-11-10,17.5998
ZAR,2023-11-09,17.7780
ZAR,2023-11-08,17.8458
ZAR,2023-11-07,17.8648
ZAR,2023-11-06,18.0375
ZAR,2023-11-03,17.8669
ZAR,2023-11-02,17.7694
ZAR,2023-11-01,17.5313
ZAR,2023-10-31,17.3412
ZAR,2023-10-30,17.3887
ZAR,2023-10-27,17.2658
ZAR,2023-10-26,17.0123
ZAR,2023-10-25,17.2064
ZAR,2023-10-24,17.2322
ZAR,2023-10-23,17.0840
ZAR,2023-10-20,17.0956
ZAR,2023-10-19,17.0665
ZAR,2023-10-18,17.2877
ZAR,2023-10-17,17.2206
ZAR,2023-10-16,17.0709
ZAR,2023-10-13,17.0478
ZAR,2023-10-12,17.1863
ZAR,2023-10-11,17.0112
ZAR,2023-10-10,16.7578
ZAR,2023-10-09,16.7356
ZAR,2023-10-06,16.5859
ZAR,2023-10-05,16.7768
ZAR,2023-10-04,16.7285
ZAR,2023-10-03,16.8054
ZAR,2023-10-02,17.0888
ZAR,2023-09-27,17.0063
ZAR,2023-09-26,17.2651
ZAR,2023-09-25,17.2791
ZAR,2023-09-22,17.1515
ZAR,2023-09-21,17.1619
ZAR,2023-09-20,17.1292
ZAR,2023-09-19,17.0270
ZAR,2023-09-18,17.0568
ZAR,2023-09-15,17.0006
ZAR,2023-09-14,17.1999
ZAR,2023-09-13,17.0207
ZAR,2023-09-12,17.0678
ZAR,2023-09-11,16.8714
ZAR,2023-09-08,16.8501
ZAR,2023-09-07,16.7715
ZAR,2023-09-06,16.7877
ZAR,2023-09-05,16.7023
ZAR,2023-09-04,17.0171
ZAR,2023-09-01,16.9760
ZAR,2023-08-31,17.2551
ZAR,2023-08-29,17.4471
ZAR,2023-08-28,17.4115
ZAR,2023-08-25,17.1988
ZAR,2023-08-24,17.5010
ZAR,2023-08-23,17.2690
ZAR,2023-08-22,17.0885
ZAR,2023-08-21,17.0256
ZAR,2023-08-18,16.9050
ZAR,2023-08-17,16.7070
ZAR,2023-08-16,16.7720
ZAR,2023-08-15,16.8329
ZAR,2023-08-14,16.8086
ZAR,2023-08-11,16.9752
ZAR,2023-08-10,16.8874
ZAR,2023-08-09,16.9691
ZAR,2023-08-08,17.1314
ZAR,2023-08-07,17.2509
ZAR,2023-08-04,17.0638
ZAR,2023-08-03,17.0102
ZAR,2023-08-02,17.7348
ZAR,2023-07-31,18.6999
ZAR,2023-07-28,18.4475
ZAR,2023-07-27,18.7436
ZAR,2023-07-26,18.7119
ZAR,2023-07-25,18.5823
ZAR,2023-07-24,18.1778
ZAR,2023-07-21,18.1574
ZAR,2023-07-20,18.1783
ZAR,2023-07-19,18.0296
ZAR,2023-07-18,17.9035
ZAR,2023-07-17,17.6202
ZAR,2023-07-14,17.6515
ZAR,2023-07-13,17.3540
ZAR,2023-07-12,17.0537
ZAR,2023-07-11,16.6634
ZAR,2023-07-10,16.4986
ZAR,2023-07-07,16.1449
ZAR,2023-07-06,16.3641
ZAR,2023-07-05,16.4007
ZAR,2023-07-04,16.4214
ZAR,2023-06-28,16.6386
ZAR,2023-06-27,16.5736
ZAR,2023-06-26,16.4001
ZAR,2023-06-23,16.5118
ZAR,2023-06-22,16.7275
ZAR,2023-06-21,16.6479
ZAR,2023-06-20,16.7868
ZAR,2023-06-19,16.9771
ZAR,2023-06-16,17.1906
ZAR,2023-06-15,16.7514
ZAR,2023-06-14,16.2894
ZAR,2023-06-13,16.1859
ZAR,2023-06-12,15.8072
ZAR,2023-06-09,15.5371
ZAR,2023-06-08,15.2463
ZAR,2023-06-07,15.1493
ZAR,2023-06-06,15.1362
ZAR,2023-06-05,14.9471
ZAR,2023-06-02,14.8941
ZAR,2023-06-01,14.8351
ZAR,2023-05-31,14.9453
ZAR,2023-05-30,15.0946
ZAR,2023-05-29,15.1997
ZAR,2023-05-26,15.3298
ZAR,2023-05-25,15.7300
ZAR,2023-05-24,15.8492
ZAR,2023-05-23,15.9049
ZAR,2023-05-22,15.8093
ZAR,2023-05-19,15.8208
ZAR,2023-05-18,15.9538
ZAR,2023-05-17,16.2803
ZAR,2023-05-16,16.4049
ZAR,2023-05-15,16.3613
ZAR,2023-05-12,16.3579
ZAR,2023-05-11,16.7866
ZAR,2023-05-10,17.0731
ZAR,2023-05-09,17.3629
ZAR,2023-05-08,17.3654
ZAR,2023-05-04,17.5683
ZAR,2023-05-03,17.3986
ZAR,2023-05-02,17.4816
ZAR,2023-04-28,17.5681
ZAR,2023-04-27,17.5120
ZAR,2023-04-26,17.5686
ZAR,2023-04-25,17.7163
ZAR,2023-04-24,17.7661
ZAR,2023-04-21,17.8083
ZAR,2023-04-20,17.6326
ZAR,2023-04-19,17.6490
ZAR,2023-04-18,17.4730
ZAR,2023-04-17,17.6674
ZAR,2023-04-12,17.4034
ZAR,2023-04-11,17.3300
ZAR,2023-04-10,17.5166
ZAR,2023-04-06,17.7564
ZAR,2023-04-04,18.1608
ZAR,2023-04-03,18.3492
ZAR,2023-03-31,18.3817
ZAR,2023-03-30,17.9601
ZAR,2023-03-29,17.7688
ZAR,2023-03-28,17.5402
ZAR,2023-03-27,17.6113
ZAR,2023-03-24,17.5831
ZAR,2023-03-23,17.4857
ZAR,2023-03-22,17.3602
ZAR,2023-03-21,18.0735
ZAR,2023-03-20,18.2155
ZAR,2023-03-17,18.3142
ZAR,2023-03-16,18.3409
ZAR,2023-03-15,18.0568
ZAR,2023-03-14,17.7146
ZAR,2023-03-13,17.5374
ZAR,2023-03-10,17.1810
ZAR,2023-03-09,17.1614
ZAR,2023-03-08,17.5416
ZAR,2023-03-07,18.5330
ZAR,2023-03-03,19.0169
ZAR,2023-03-02,19.4660
ZAR,2023-03-01,19.5535
ZAR,2023-02-28,19.6296
ZAR,2023-02-27,19.6871
ZAR,2023-02-24,19.9009
ZAR,2023-02-23,19.8485
ZAR,2023-02-22,19.8097
ZAR,2023-02-21,19.9795
ZAR,2023-02-20,20.0292
ZAR,2023-02-17,19.8845
ZAR,2023-02-16,20.0999
ZAR,2023-02-15,20.1601
ZAR,2023-02-14,20.2419
ZAR,2023-02-13,20.1639
ZAR,2023-02-10,20.3527
ZAR,2023-02-09,20.4040
ZAR,2023-02-08,20.6267
ZAR,2023-02-07,20.5494
ZAR,2023-02-06,20.6958
ZAR,2023-02-03,21.1587
ZAR,2023-02-02,21.2657
ZAR,2023-02-01,20.7746
ZAR,2023-01-31,20.8101
ZAR,2023-01-30,21.0273
ZAR,2023-01-27,21.0559
ZAR,2023-01-26,21.1573
ZAR,2023-01-25,21.0863
ZAR,2023-01-24,21.0775
ZAR,2023-01-23,21.2072
ZAR,2023-01-20,20.9858
ZAR,2023-01-19,21.1015
ZAR,2023-01-18,21.2317
ZAR,2023-01-17,21.2525
ZAR,2023-01-13,21.6254
ZAR,2023-01-12,21.4222
ZAR,2023-01-11,21.2871
ZAR,2023-01-10,21.3664
ZAR,2023-01-09,21.2462
ZAR,2023-01-05,21.4259
ZAR,2023-01-04,21.4179
ZAR,2023-01-03,21.3564
ZAR,2023-01-02,21.3682
ZAR,2022-12-30,21.3824
ZAR,2022-12-29,21.2283
ZAR,2022-12-28,21.0359
ZAR,2022-12-27,21.3913
ZAR,2022-12-23,21.2094
ZAR,2022-12-22,21.1666
ZAR,2022-12-21,20.9849
ZAR,2022-12-20,20.9474
ZAR,2022-12-19,20.6023
ZAR,2022-12-16,20.8118
ZAR,2022-12-15,21.0883
ZAR,2022-12-14,21.0221
ZAR,2022-12-13,20.6572
ZAR,2022-12-12,20.8905
ZAR,2022-12-09,21.1720
ZAR,2022-12-08,21.1137
ZAR,2022-12-06,20.8537
ZAR,2022-12-05,20.9673
ZAR,2022-12-02,20.6021
ZAR,2022-12-01,21.1857
ZAR,2022-11-30,21.3728
ZAR,2022-11-29,21.2361
ZAR,2022-11-28,21.1784
ZAR,2022-11-25,21.3153
ZAR,2022-11-24,21.4447
ZAR,2022-11-23,21.0654
ZAR,2022-11-22,21.0351
ZAR,2022-11-21,20.9720
ZAR,2022-11-18,20.9674
ZAR,2022-11-17,20.9978
ZAR,2022-11-16,20.9688
ZAR,2022-11-15,21.0439
ZAR,2022-11-14,21.0113
ZAR,2022-11-11,20.8644
ZAR,2022-11-10,20.4340
ZAR,2022-11-09,20.5179
ZAR,2022-11-08,20.4836
ZAR,2022-11-04,19.8021
ZAR,2022-11-03,19.9179
ZAR,2022-11-02,20.0501
ZAR,2022-11-01,19.8506
ZAR,2022-10-31,19.9462
ZAR,2022-10-28,20.2592
ZAR,2022-10-27,20.2042
ZAR,2022-10-26,19.9406
ZAR,2022-10-25,19.7250
ZAR,2022-10-21,19.8229
ZAR,2022-10-20,19.8148
ZAR,2022-10-19,20.1042
ZAR,2022-10-18,20.1501
ZAR,2022-10-17,19.8607
ZAR,2022-10-14,19.9506
ZAR,2022-10-13,19.8252
ZAR,2022-10-12,19.9208
ZAR,2022-10-11,20.0073
ZAR,2022-10-07,20.1777
ZAR,2022-10-06,20.4232
ZAR,2022-10-05,20.5545
ZAR,2022-10-04,20.3231
ZAR,2022-10-03,20.1239
ZAR,2022-09-30,20.1376
ZAR,2022-09-29,20.2137
ZAR,2022-09-28,20.0147
ZAR,2022-09-27,20.1509
ZAR,2022-09-26,20.1490
ZAR,2022-09-23,20.6221
ZAR,2022-09-22,20.4002
ZAR,2022-09-21,20.5065
ZAR,2022-09-20,20.5126
ZAR,2022-09-19,20.5294
ZAR,2022-09-16,20.6310
ZAR,2022-09-15,20.7431
ZAR,2022-09-14,20.8137
ZAR,2022-09-13,21.1583
ZAR,2022-09-12,20.9520
ZAR,2022-09-09,20.7848
ZAR,2022-09-08,20.9328
ZAR,2022-09-07,20.8452
ZAR,2022-09-06,21.1333
ZAR,2022-09-05,20.8278
ZAR,2022-09-02,20.9004
ZAR,2022-09-01,21.0267
ZAR,2022-08-31,21.2952
ZAR,2022-08-30,21.4231
ZAR,2022-08-29,21.2760
ZAR,2022-08-26,21.5449
ZAR,2022-08-25,21.3470
ZAR,2022-08-24,21.1685
ZAR,2022-08-23,21.2639
ZAR,2022-08-22,21.2054
ZAR,2022-08-19,21.3438
ZAR,2022-08-18,21.6788
ZAR,2022-08-17,22.0043
ZAR,2022-08-16,21.9815
ZAR,2022-08-15,22.2333
ZAR,2022-08-12,22.1705
ZAR,2022-08-10,21.7481
ZAR,2022-08-09,21.7336
ZAR,2022-08-08,21.4927
ZAR,2022-08-05,21.7026
ZAR,2022-08-04,21.5604
ZAR,2022-08-03,21.5179
ZAR,2022-08-02,21.8283
ZAR,2022-08-01,21.7430
ZAR,2022-07-29,21.8807
ZAR,2022-07-28,21.6254
ZAR,2022-07-27,21.3305
ZAR,2022-07-26,21.5363
ZAR,2022-07-25,21.4511
ZAR,2022-07-22,21.2019
ZAR,2022-07-21,21.1311
ZAR,2022-07-20,21.1468
ZAR,2022-07-19,21.0602
ZAR,2022-07-18,21.1829
ZAR,2022-07-15,21.0806
ZAR,2022-07-14,21.3178
ZAR,2022-07-12,21.0881
ZAR,2022-07-11,21.3175
ZAR,2022-07-08,21.5684
ZAR,2022-07-07,21.4866
ZAR,2022-07-06,21.7793
ZAR,2022-07-05,22.0530
ZAR,2022-07-04,22.0305
ZAR,2022-07-01,22.0434
ZAR,2022-06-30,22.1709
ZAR,2022-06-29,22.3806
ZAR,2022-06-28,22.6589
ZAR,2022-06-27,22.7450
ZAR,2022-06-24,22.5972
ZAR,2022-06-23,22.5899
ZAR,2022-06-22,22.5930
ZAR,2022-06-21,22.5977
ZAR,2022-06-20,22.4495
ZAR,2022-06-17,22.4943
ZAR,2022-06-16,22.6947
ZAR,2022-06-15,22.5553
ZAR,2022-06-13,22.4792
ZAR,2022-06-10,23.2518
ZAR,2022-06-09,23.5110
ZAR,2022-06-08,23.3972
ZAR,2022-06-07,23.2081
ZAR,2022-06-06,23.2332
ZAR,2022-06-03,23.3276
ZAR,2022-06-02,23.1227
ZAR,2022-06-01,23.0285
ZAR,2022-05-31,23.2505
ZAR,2022-05-30,23.1814
ZAR,2022-05-27,22.9143
ZAR,2022-05-26,22.8591
ZAR,2022-05-25,22.9046
ZAR,2022-05-24,22.7112
ZAR,2022-05-23,22.7328
ZAR,2022-05-20,22.6347
ZAR,2022-05-19,22.3952
ZAR,2022-05-18,22.5695
ZAR,2022-05-17,22.2948
ZAR,2022-05-13,22.4628
ZAR,2022-05-12,22.3810
ZAR,2022-05-11,22.6821
ZAR,2022-05-10,22.5655
ZAR,2022-05-09,22.5984
ZAR,2022-05-06,22.3579
ZAR,2022-05-05,22.6504
ZAR,2022-05-04,21.5785
ZAR,2022-04-29,21.4142
ZAR,2022-04-28,21.4936
ZAR,2022-04-27,21.3232
ZAR,2022-04-26,21.6801
ZAR,2022-04-25,21.3887
ZAR,2022-04-22,21.7000
ZAR,2022-04-21,22.2685
ZAR,2022-04-20,20.7053
ZAR,2022-04-19,21.0864
ZAR,2022-04-18,21.4084
ZAR,2022-04-12,21.4972
ZAR,2022-04-11,21.2372
ZAR,2022-04-08,20.2583
ZAR,2022-04-07,20.4166
ZAR,2022-04-06,20.9220
ZAR,2022-04-05,21.0866
ZAR,2022-04-04,21.2237
ZAR,2022-04-01,20.4298
ZAR,2022-03-31,20.6451
ZAR,2022-03-30,21.0606
ZAR,2022-03-29,20.1032
ZAR,2022-03-28,20.2106
ZAR,2022-03-25,19.9921
ZAR,2022-03-24,18.9573
ZAR,2022-03-23,18.9485
ZAR,2022-03-22,18.6994
ZAR,2022-03-21,18.3624
ZAR,2022-03-18,17.9044
ZAR,2022-03-16,17.7191
ZAR,2022-03-15,17.3925
ZAR,2022-03-14,16.7437
ZAR,2022-03-11,16.7035
ZAR,2022-03-10,15.2233
ZAR,2022-03-09,15.0060
ZAR,2022-03-08,13.2245
ZAR,2022-03-07,13.1080
ZAR,2022-03-04,13.2605
ZAR,2022-03-03,13.1293
ZAR,2022-03-02,13.0905
ZAR,2022-02-28,13.0957
ZAR,2022-02-25,13.1863
ZAR,2022-02-24,13.2858
ZAR,2022-02-23,13.3719
ZAR,2022-02-22,13.3176
ZAR,2022-02-21,13.3862
ZAR,2022-02-18,13.4861
ZAR,2022-02-17,13.4643
ZAR,2022-02-15,13.3245
ZAR,2022-02-14,13.1845
ZAR,2022-02-11,13.3065
ZAR,2022-02-10,13.2380
ZAR,2022-02-09,13.1492
ZAR,2022-02-08,13.0529
ZAR,2022-02-07,13.0663
ZAR,2022-02-03,13.1019
ZAR,2022-02-02,13.1932
ZAR,2022-02-01,13.1150
ZAR,2022-01-31,12.9063
ZAR,2022-01-28,13.0312
ZAR,2022-01-27,13.1210
ZAR,2022-01-26,13.2254
ZAR,2022-01-25,13.2068
ZAR,2022-01-24,13.3817
ZAR,2022-01-21,13.2775
ZAR,2022-01-20,13.1348
ZAR,2022-01-19,13.0388
ZAR,2022-01-18,13.1383
ZAR,2022-01-13,13.1652
ZAR,2022-01-12,12.9585
ZAR,2022-01-11,12.8206
ZAR,2022-01-10,12.9667
ZAR,2022-01-07,12.8189
ZAR,2022-01-06,12.6255
ZAR,2022-01-05,12.5786
ZAR,2022-01-04,12.6204
ZAR,2022-01-03,12.5441
ZAR,2021-12-31,12.5882
ZAR,2021-12-30,12.7342
ZAR,2021-12-29,12.7345
ZAR,2021-12-28,12.9582
ZAR,2021-12-27,12.9301
ZAR,2021-12-24,12.8229
ZAR,2021-12-23,12.7599
ZAR,2021-12-22,12.6864
ZAR,2021-12-21,12.7547
ZAR,2021-12-20,12.7405
ZAR,2021-12-17,12.6516
ZAR,2021-12-16,12.5175
ZAR,2021-12-15,12.5456
ZAR,2021-12-14,12.5861
ZAR,2021-12-13,12.6125
ZAR,2021-12-10,12.5888
ZAR,2021-12-09,12.7976
ZAR,2021-12-08,12.7209
ZAR,2021-12-07,12.5529
ZAR,2021-12-06,12.6051
ZAR,2021-12-03,12.5522
ZAR,2021-12-02,12.6191
ZAR,2021-12-01,12.7470
ZAR,2021-11-30,12.5272
ZAR,2021-11-29,12.4997
ZAR,2021-11-26,12.4565
ZAR,2021-11-25,12.6543
ZAR,2021-11-24,12.6512
ZAR,2021-11-23,12.7563
ZAR,2021-11-22,12.8572
ZAR,2021-11-19,12.9368
ZAR,2021-11-17,12.9849
ZAR,2021-11-16,13.2688
ZAR,2021-11-15,13.2085
ZAR,2021-11-12,13.2190
ZAR,2021-11-11,13.0473
ZAR,2021-11-10,13.4293
ZAR,2021-11-09,13.5305
ZAR,2021-11-08,13.3133
ZAR,2021-11-05,13.2674
ZAR,2021-11-03,13.1347
ZAR,2021-11-02,13.1036
ZAR,2021-11-01,13.2434
ZAR,2021-10-29,13.3319
ZAR,2021-10-28,13.2620
ZAR,2021-10-27,13.6168
ZAR,2021-10-26,13.8125
ZAR,2021-10-25,13.6293
ZAR,2021-10-22,13.7338
ZAR,2021-10-21,13.9288
ZAR,2021-10-18,13.6807
ZAR,2021-10-15,13.6123
ZAR,2021-10-14,13.5108
ZAR,2021-10-13,13.3719
ZAR,2021-10-12,13.4291
ZAR,2021-10-11,13.5363
ZAR,2021-10-08,13.5724
ZAR,2021-10-07,13.3518
ZAR,2021-10-06,13.3025
ZAR,2021-10-05,13.2728
ZAR,2021-10-04,13.4265
ZAR,2021-10-01,13.2916
ZAR,2021-09-30,13.1999
ZAR,2021-09-29,13.2394
ZAR,2021-09-28,13.3635
ZAR,2021-09-27,13.4042
ZAR,2021-09-24,13.5617
ZAR,2021-09-23,13.4949
ZAR,2021-09-22,13.4977
ZAR,2021-09-21,13.5544
ZAR,2021-09-17,13.6871
ZAR,2021-09-16,13.8763
ZAR,2021-09-15,13.9348
ZAR,2021-09-14,14.1309
ZAR,2021-09-13,14.0752
ZAR,2021-09-10,14.1095
ZAR,2021-09-09,14.0759
ZAR,2021-09-08,13.9845
ZAR,2021-09-07,14.5694
ZAR,2021-09-06,14.4748
ZAR,2021-09-03,14.3696
ZAR,2021-09-02,14.5661
ZAR,2021-09-01,14.4546
ZAR,2021-08-31,14.3183
ZAR,2021-08-30,13.7602
ZAR,2021-08-27,13.4119
ZAR,2021-08-26,13.3585
ZAR,2021-08-25,13.2874
ZAR,2021-08-24,13.2000
ZAR,2021-08-23,13.1156
ZAR,2021-08-20,13.1091
ZAR,2021-08-19,13.2909
ZAR,2021-08-18,13.4319
ZAR,2021-08-17,13.4407
ZAR,2021-08-16,13.5655
ZAR,2021-08-13,13.5189
ZAR,2021-08-12,13.6325
ZAR,2021-08-11,13.4900
ZAR,2021-08-10,13.5330
ZAR,2021-08-09,13.6312
ZAR,2021-08-06,13.7492
ZAR,2021-08-05,13.9114
ZAR,2021-08-04,13.9830
ZAR,2021-08-03,13.8343
ZAR,2021-08-02,13.6658
ZAR,2021-07-30,13.7193
ZAR,2021-07-29,13.5472
ZAR,2021-07-28,13.5159
ZAR,2021-07-27,13.5144
ZAR,2021-07-26,13.4539
